Timestamp,Agent,Action,Status,Details
2026-02-15 13:32:18,telegram_server,Telegram server starting up,INFO,
2026-02-15 13:32:29,memory_core,Memory vault initialized,INFO,
2026-02-15 13:32:29,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 13:32:29,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 13:32:29,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 13:32:29,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 13:32:29,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 13:32:29,telegram_server,Connecting to Telegram...,INFO,
2026-02-15 13:32:29,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-15 13:32:32,task_queue,Registered task handler: invoice_job,INFO,
2026-02-15 13:32:32,task_queue,Registered task handler: generic_intent,INFO,
2026-02-15 13:32:32,task_queue,Task queue worker started,INFO,
2026-02-15 13:32:32,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-15 13:32:32,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-15 13:32:32,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-15 13:32:32,proactive_engine,Proactive engine started,INFO,
2026-02-15 13:32:32,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-15 13:32:32,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-15 13:32:32,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-15 13:32:32,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-15 13:32:32,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-15 13:32:32,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-15 13:39:46,telegram_server,Document from CeeJay: Test 2.zip,INFO,
2026-02-15 13:39:49,Telegram User,Document Received,INFO,File: Test 2.zip
2026-02-15 13:39:58,invoice_pipeline,Invoice job started input=C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\workspace\Test 2.z,INFO,
2026-02-15 13:43:12,invoice_pipeline,Invoice job complete: ok=27 review=31 skipped=6 failed=3,INFO,
2026-02-15 13:43:12,task_queue,Task 2ccd36da7fa148a7 completed,INFO,
2026-02-15 13:50:02,telegram_server,Document from CeeJay: Test 2.zip,INFO,
2026-02-15 13:50:05,Telegram User,Document Received,INFO,File: Test 2.zip
2026-02-15 13:50:12,invoice_pipeline,Invoice job started input=C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\workspace\Test 2.z,INFO,
2026-02-15 13:53:12,invoice_pipeline,Invoice job complete: ok=26 review=32 skipped=6 failed=3,INFO,
2026-02-15 13:53:12,task_queue,Task 5bc2f3ae98d64cca completed,INFO,
2026-02-15 16:28:38,telegram_server,Telegram server starting up,INFO,
2026-02-15 16:29:33,memory_core,Memory vault initialized,INFO,
2026-02-15 16:29:33,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 16:29:33,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 16:29:33,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 16:29:33,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 16:29:33,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 16:29:33,telegram_server,Connecting to Telegram...,INFO,
2026-02-15 16:29:33,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-15 16:29:35,task_queue,Registered task handler: invoice_job,INFO,
2026-02-15 16:29:35,task_queue,Registered task handler: generic_intent,INFO,
2026-02-15 16:29:35,task_queue,Task queue worker started,INFO,
2026-02-15 16:29:35,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-15 16:29:35,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-15 16:29:35,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-15 16:29:35,proactive_engine,Proactive engine started,INFO,
2026-02-15 16:29:35,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-15 16:29:35,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-15 16:29:35,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-15 16:29:35,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-15 16:29:35,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-15 16:29:35,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-15 16:33:16,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-15 16:33:38,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-15 16:33:53,memory_core,Memory vault initialized,INFO,
2026-02-15 16:33:53,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 16:33:53,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 16:33:53,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 16:33:53,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 16:33:53,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 16:33:53,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-15 16:33:53,daily_briefing,Daily briefing queue worker disabled (set DAILY_BRIEFING_RUN_WORKER=true to enable),INFO,
2026-02-15 16:33:53,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-15 17:09:55,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
